"ID"	"No."	"NOM_MUN"	"Rubro"	"Ejercicio"	"Obra"	"Localidad"	"Habitantes beneficiados"	"Ejecutora"	"Trabajos"	"tiene_geo"
"93_Atlapexco"	93	"Atlapexco"	"Vialidades Urbanas"	2023	"Construcción de Pavimentación Hidráulica en la Localidad de Achiquihuxtla en Barrio Achiquihuxtla I, Calle La Curva, en el Municipio de Atlapexco."	"Achiquihuixtla"	899	"DGCCE"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"935_Pacula"	935	"Pacula"	"Infraestructura Hídrica"	2022	"Construcción de sanitario con biodigestor, en el municipio de Pacula"	"La Mohonera"	60	"SIPDUS"	"Considera los trabajos instalación hidráulica, instalación eléctrica, instalación de biodigestor, acabados y albañilería, excavación de biodigestor."	TRUE
"936_Pacula"	936	"Pacula"	"Vialidades Urbanas"	2024	"Rehabilitación de pavimento de concreto hidráulico en calle de acceso principal en la localidad de Pacula, municipio de Pacula"	"Pacula"	540	"DGOPI"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"937_Pacula"	937	"Pacula"	"Infraestructura Hídrica"	2025	"Terminación de la construcción de línea Conducción para agua potable, derivación La Puerta-Jiliapan, Los Fresnos, Canoas y Jiliapan en el municipio de Pacula"	"Pacula"	NA	"SIPDUS"	NA	TRUE
"938_Pacula"	938	"Pacula"	"Infraestructura Carretera"	2023	"Pavimentación de Concreto Hidráulico en vía principal de acceso a la localidad de San Francisco."	"San Francisco"	497	"DGOPI"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"94_Atlapexco"	94	"Atlapexco"	"Infraestructura Hídrica"	2024	"PTAR Atlatipa Huitzotlaco.- Reposición de Equipo de Bombeo de 7.5 H.P. Paneles Solares, desazolve de estructuras de planta y cercado perimetral (80 m)."	"Atlaltipa Huitzotlaco"	383	"CEAA"	"Ejecuta trabajos para el mantenimiento y mejoramiento de la Planta de tratamiento en la localidad de Atlaltipa Huitzotlaco municipio de Atlapexco."	TRUE
"941_Pisaflores"	941	"Pisaflores"	"Infraestructura Carretera"	2024	"Rehabilitación del C.R. El Rayo - Bonigú, municipio de Pisaflores"	"El Rayo"	967	"DGIVC"	"Considera los trabajos de preliminares, revestimiento de camino en la localidad de El Rayo municipio de Pisaflores"	TRUE
"942_Pisaflores"	942	"Pisaflores"	"Vialidades Urbanas"	2023	"Pavimentación de concreto hidráulico en la Calle Principal, en la localidad de La Escondida; en el municipio de Pisaflores."	"Escondida de San Rafael"	494	"DGCCE"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"943_Pisaflores"	943	"Pisaflores"	"Vialidades Urbanas"	2023	"Pavimentación de concreto hidráulico en calle de la localidad La Gargantilla; en el municipio de Pisaflores."	"Gargantilla"	776	"DGCCE"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"944_Pisaflores"	944	"Pisaflores"	"Infraestructura Carretera"	2023	"Construcción de Pavimentación Hidráulica La Peña a Tlacuilola en el municipio de Pisaflores."	"La Peña"	891	"DGCCE"	"Considera los trabajos de preliminares y pavimento hidráulico."	TRUE
"945_Pisaflores"	945	"Pisaflores"	"Infraestructura Carretera"	2023	"Modernización del camino El Rayo en el municipio de Pisaflores"	"Pisaflores"	967	"DGOPI"	"Considera los trabajos de modernización del camino en la localidad de Pisaflores municipio de Pisaflores."	TRUE
"946_Pisaflores"	946	"Pisaflores"	"Infraestructura Carretera"	2024	"Construcción de pavimento tramo Rancho Nuevo a La Lomita, en el municipio de Pisaflores"	"Rancho Nuevo"	712	"DGIVC"	"Considera los trabajos de preliminares y pavimento en la localidad de Rancho Nuevo municipio de Pisaflores."	TRUE
"947_Pisaflores"	947	"Pisaflores"	"Vialidades Urbanas"	2023	"Pavimentación de concreto hidráulico de la Calle Principal, en la localidad de San Pedro Xochicuaco; en el municipio de Pisaflores."	"San Pedro Xochicuaco"	562	"DGCCE"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"95_Atlapexco"	95	"Atlapexco"	"Espacios Públicos"	2024	"Construcción de la casa de la mujer indígena 1er etapa en el municipio de Atlapexco"	"Atlapexco"	2960	"PI"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Atlapexco."	TRUE
"953_Progreso de Obregón"	953	"Progreso de Obregón"	"Vialidades Urbanas"	2023	"Construcción de pavimentación de calle Felipe Ángeles a Hidroeléctrica Elba: Tramo 0+000 - 1+680"	"Progreso de Obregón"	17718	"DGIVC"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"954_San Agustín Metzquititlán"	954	"San Agustín Metzquititlán"	"Infraestructura Hídrica"	2022	"Construcción de sistema integral de agua potable San Agustín Metzquititlán, etapa dos de seis."	"Apartadero"	102	"CEAA"	"Considera los trabajos de líneas de distribución con la instalación de tubería, tomas domiciliarias. en la localidad de Apartadero municipio de  San Agustín Metzquititlán"	TRUE
"955_San Agustín Metzquititlán"	955	"San Agustín Metzquititlán"	"Infraestructura Hídrica"	2023	"Construcción de sistema integral de agua potable San Agustín Metzquititlán, etapa tres de seis."	"Apartadero"	102	"CEAA"	"Considera los trabajos de líneas de distribución con la instalación de tubería, tomas domiciliarias. en la localidad de Apartadero municipio de  San Agustín Metzquititlán"	TRUE
"957_San Agustín Metzquititlán"	957	"San Agustín Metzquititlán"	"Vialidades Urbanas"	2022	"Construcción de pavimento de concreto hidráulico en la comunidad de San Nicolás Atecoxco, municipio de San Agustín Metzquititlán"	"Atecoxco (San Nicolás Atecoxco)"	617	"DGCCE"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"958_San Agustín Metzquititlán"	958	"San Agustín Metzquititlán"	"Infraestructura Carretera"	2023	"Reconstrucción de la C.E. Enzuelado - Carpinteros (Segunda Etapa)"	"Carpinteros"	1671	"DGCCE"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de Carpinteros municipio de San Agustín Metzquititlán"	TRUE
"959_San Agustín Metzquititlán"	959	"San Agustín Metzquititlán"	"Infraestructura Carretera"	2022	"Reconstrucción de la carretera estatal Enzuelado - Carpinteros, municipio de San Agustín Mezquititlán"	"El Enzuelado"	195	"DGCCE"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de El Enzuelado municipio de San Agustín Metzquititlán"	TRUE
"96_Atlapexco"	96	"Atlapexco"	"Infraestructura Hídrica"	2024	"Construcción de sistema de agua potable en la localidad de Atotomoc, en el municipio de Atlapexco"	"Atotomoc"	738	"DGCCE"	"Considera los trabajos de líneas de distribución con la instalación de tubería, tomas domiciliarias. en la localidad deAtotomoc municipio de  Atlapexco"	TRUE
"960_San Agustín Metzquititlán"	960	"San Agustín Metzquititlán"	"Infraestructura Hídrica"	2023	"Construcción de tanque de agua potable en San Agustín Metzquititlán"	"Tuzanapa"	838	"SIPDUS"	"Considera los trabajos de herrería, rehabilitación de tanque, estructura, demasías y llegada de agua, preliminares de tanque, rellenos en área de tanque, caseta de bombeo (rehabilitación)."	TRUE
"961_San Agustín Metzquititlán"	961	"San Agustín Metzquititlán"	"Infraestructura Carretera"	2024	"Reconstrucción de la C.E. Tuzanapa - C.E. El Enzuelado Carpinteros, San Agustín Metzquititlán"	"Tuzanapa"	838	"DGOPI"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de Tuzanapa municipio de San Agustín Metzquititlán"	TRUE
"963_San Agustín Tlaxiaca"	963	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2023	"Rehabilitación asfáltica de la Av. Nicolas Bravo, Bo. Casa Grande en San Agustín Tlaxiaca"	"Casa Grande (Barrio)"	6	"DGOPI"	"Se realizan los siguientes trabajos: trazo y nivelación de plazas, suministro y aplicación de carpeta asfáltica compactado,  en el municipio de San Agustín Tlaxiaca"	TRUE
"964_San Agustín Tlaxiaca"	964	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2023	"Construcción de empedrado Av. de Las Rosas, municipio de San Agustín Tlaxiaca"	"Casa Grande (Barrio)"	NA	"DGOPI"	"Considera trabajos en la rehabilitación y/o mejoramiento de las vialidades urbanas en la localidad de Casa Grande (Barrio) muncipio de San Agustín Tlaxiaca"	TRUE
"965_San Agustín Tlaxiaca"	965	"San Agustín Tlaxiaca"	"Infraestructura Hídrica"	2024	"Perforación de pozo para agua potable Temoaya en Guadalupe Victoria (Colonia)"	"Guadalupe Victoria [Colonia]"	141	"CEAA"	"Considera los trabajos de preliminares, perforación de pozo en la localidad de Guadalupe Victoria [Colonia] municipio de San Agustín Tlaxiaca"	TRUE
"966_San Agustín Tlaxiaca"	966	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2023	"Reconstrucción de pavimentación asfáltica en calle Francisco Javier Mina, en la localidad de Ixcuinquitlapilco; en el municipio de San Agustín Tlaxiaca."	"Ixcuinquitlapilco"	2543	"DGIVC"	"Considera los trabajos de la operación de escarificación, disgregado, construcción de base hidráulica, suministro y aplicación de riego de liga con emulsión asfáltica."	TRUE
"968_San Agustín Tlaxiaca"	968	"San Agustín Tlaxiaca"	"Espacios Públicos"	2023	"Remodelación del inmueble ubicado en carretera Pachuca - Actopan sin número, colonia San Juan Tilcuautla, San Agustín Tlaxiaca, Hidalgo, para el mantenimiento integral complementario en la Ex Hacienda de La Concepción consistente en fachadas interiores y exteriores, impermeabilización de lozas y rehabilitación de cocina"	"La Concepción"	NA	"DGOPI"	"Considera trabajos en infraestructura del Espacio Público en la localidad La Concepción el municipio de San Agustín Tlaxiaca."	TRUE
"969_San Agustín Tlaxiaca"	969	"San Agustín Tlaxiaca"	"Espacios Públicos"	2023	"Rehabilitación de luminarias en el DESCTI."	"San Agustín Tlaxiaca"	12328	"DGOPI"	"Considera trabajos en infraestructura del eléctrica en el municipio de San Agustín Tlaxiaca."	TRUE
"97_Atlapexco"	97	"Atlapexco"	"Infraestructura Carretera"	2023	"Modernización y ampliación del camino (Atlapexco - Calnali) - Tlachapa - Atlajco - Cochotla, municipio de Atlapexco"	"Cochotla"	1410	"DGCCE"	"Considera los trabajos  de modernización y ampliación del camino en la localidad de Cochotla municipio de Atlapexco"	TRUE
"970_San Agustín Tlaxiaca"	970	"San Agustín Tlaxiaca"	"Espacios Públicos"	2023	"Ampliación del Centro de Identificación Humana para el Resguardo Temporal de Hidalgo."	"San Agustín Tlaxiaca"	NA	"DGOPI"	"Considera trabajos en infraestructura en Seguridad Pública en el municipio de San Agustín Tlaxiaca."	TRUE
"971_San Agustín Tlaxiaca"	971	"San Agustín Tlaxiaca"	"Espacios Públicos"	2023	"Dictaminación y proyectos complementarios de la obra sustitución y ampliación del Hospital General de Pachuca"	"San Agustín Tlaxiaca"	NA	"DGEP"	"Considera la dictaminación y proyecto del Hospital General de Pachuca"	TRUE
"972_San Agustín Tlaxiaca"	972	"San Agustín Tlaxiaca"	"Espacios Públicos"	2022	"Trabajos complementarios del nuevo Hospital General de Pachuca (cuarto hidráulico, gases medicinales, autoclaves, construcción de paso cubierto, rehabilitación del tanque regulador y zampeado de taludes)"	"San Agustín Tlaxiaca"	NA	"DGIVC"	"Considera trabajos en infraestructura de salud en el municipio de San Agustín Tlaxiaca."	TRUE
"973_San Agustín Tlaxiaca"	973	"San Agustín Tlaxiaca"	"Espacios Públicos"	2022	"Centro de identificación humana para resguardo temporal de Hidalgo (obra exterior)"	"San Agustín Tlaxiaca"	NA	"DGOPI"	"Considera trabajos en infraestructura en Seguridad Pública en el Centro de identificación humana del municipio de San Agustín Tlaxiaca."	TRUE
"974_San Agustín Tlaxiaca"	974	"San Agustín Tlaxiaca"	"Espacios Públicos"	2022	"Gestoría y acometida para la sustitución y ampliación del Hospital General de Pachuca, (servicios generales)"	"San Agustín Tlaxiaca"	NA	"DGEP"	"Considera trabajos en infraestructura de salud en el municipio de San Agustín Tlaxiaca."	TRUE
"975_San Agustín Tlaxiaca"	975	"San Agustín Tlaxiaca"	"Espacios Públicos"	2022	"Gestoría y acometida para la sustitución y ampliación del Hospital General de Pachuca, (urgencias)"	"San Agustín Tlaxiaca"	NA	"DGEP"	"Considera trabajos en infraestructura de salud en el municipio de San Agustín Tlaxiaca."	TRUE
"976_San Agustín Tlaxiaca"	976	"San Agustín Tlaxiaca"	"Infraestructura Carretera"	2023	"Reconstrucción de pavimentación asfáltica en camino Benito Juárez - Llano Largo, municipio de San Agustín Tlaxiaca"	"San Agustín Tlaxiaca"	NA	"DGCCE"	"Considera los trabajos de la operación de escarificación, disgregado, construcción de base hidráulica, suministro y aplicación de riego de liga con emulsión asfáltica."	TRUE
"977_San Agustín Tlaxiaca"	977	"San Agustín Tlaxiaca"	"Infraestructura Carretera"	2022	"Reconstrucción de la carretera estatal Tecamatl - Ajacuba, municipios de San Agustín Tlaxiaca y Ajacuba"	"San Agustín Tlaxiaca"	12328	"DGOPI"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de San Agustín Tlaxiaca municipio de San Agustín Tlaxiaca"	TRUE
"978_San Agustín Tlaxiaca"	978	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2023	"Reconstrucción de pavimentación asfáltica en avenida Emilio Carranza, Sector Huizache, San Agustín Tlaxiaca"	"San Agustín Tlaxiaca"	NA	"DGCCE"	"Considera los trabajos de la operación de escarificación, disgregado, construcción de base hidráulica, suministro y aplicación de riego de liga con emulsión asfáltica."	TRUE
"979_San Agustín Tlaxiaca"	979	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2023	"Construcción de retorno en vialidad, Hospital General de Pachuca; en el municipio de San Agustín Tlaxiaca."	"San Agustín Tlaxiaca"	NA	"DGCCE"	"Considera trabajos en la rehabilitación y/o mejoramiento de las vialidades urbanas en la localidad de San Agustín Tlaxiaca muncipio de San Agustín Tlaxiaca"	TRUE
"98_Atlapexco"	98	"Atlapexco"	"Infraestructura Carretera"	2023	"Rehabilitación del tramo: E.C. Atlapexco-Cuatapa-Tenexco, del km 0+000 al km 3+900."	"Cuatapa"	923	"DGCCE"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"980_San Agustín Tlaxiaca"	980	"San Agustín Tlaxiaca"	"Espacios Públicos"	2024	"Construcción de acceso a la unidad deportiva y ciclovía, en el municipio de San Agustín Tlaxiaca"	"San Agustín Tlaxiaca"	12328	"DGOPI"	"Considera trabajos en infraestructura deportiva en el municipio de San Agustín Tlaxiaca."	TRUE
"981_San Agustín Tlaxiaca"	981	"San Agustín Tlaxiaca"	"Espacios Públicos"	2024	"Barda perimetral del centro de identificación humana y resguardo temporal de Hidalgo"	"San Agustín Tlaxiaca"	NA	"DGIVC"	"Considera trabajos en infraestructura en Seguridad Pública en el Centro de identificación humana del municipio de San Agustín Tlaxiaca."	TRUE
"982_San Agustín Tlaxiaca"	982	"San Agustín Tlaxiaca"	"Espacios Públicos"	2024	"Segunda etapa de la ampliación del Centro de Identificación Humana para el Resguardo Temporal de Hidalgo 2024"	"San Agustín Tlaxiaca"	NA	"DGOPI"	"Considera trabajos en infraestructura en Seguridad Pública en el Centro de identificación humana del municipio de San Agustín Tlaxiaca."	TRUE
"983_San Agustín Tlaxiaca"	983	"San Agustín Tlaxiaca"	"Vialidades Urbanas"	2024	"Pavimentación de concreto hidráulico en calle Teodora Cerón, Barrio Huizache, municipio de San Agustín Tlaxiaca"	"San Agustín Tlaxiaca"	NA	"DGOPI"	"Considera los trabajos de preliminares, riego de impregnación, piso para pavimento de concreto hidráulico."	TRUE
"984_San Agustín Tlaxiaca"	984	"San Agustín Tlaxiaca"	"Espacios Públicos"	2025	"Construcción de las oficinas de la DGCCE, Centro Estatal de Maquinaria y Laboratorio SIPDUS, en el municipio de San Agustín Tlaxiaca"	"San Agustín Tlaxiaca"	NA	"DGCCE"	"Construcción de las oficinas de la dirección general de control y coordinación estratégica (DGCCE), del centro estatal de maquinaria y del laboratorio SIPDUS"	TRUE
"985_San Agustín Tlaxiaca"	985	"San Agustín Tlaxiaca"	"Infraestructura Hídrica"	2022	"Equipamiento y cercado perimetral de pozo La Vega, San Juan Solis"	"San Juan Solís"	1762	"CEAA"	"Considera los trabajos para la rehabilitación y equipamiento de pozo en el municipio de Pachuca."	TRUE
"986_San Agustín Tlaxiaca"	986	"San Agustín Tlaxiaca"	"Infraestructura Hídrica"	2023	"Construcción de línea de conducción de agua potable en San Juan Solís, San Agustín Tlaxiaca"	"San Juan Solís"	1762	"CEAA"	"Considera los trabajos de instalación de tubería, rellenos con material producto de excavación, prueba de la tubería en la comunidad."	TRUE
"987_San Agustín Tlaxiaca"	987	"San Agustín Tlaxiaca"	"Infraestructura Carretera"	2024	"Reconstrucción asfáltica Paseo de Los Solares (dos cuerpos), municipio de San Agustín Tlaxiaca"	"San Juan Tilcuautla"	3070	"DGIVC"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de San Juan Tilcuautla municipio de San Agustin Tlaxiaca"	TRUE
